Product_id,Selling_Price
SHOED5DCSTQKZCGF,3910.714380315769
NKCE64Z4NGBHNAY7,3926.61655177407
PBXE8WQTZ5GA2YYQ,1572.0004415652456
MUGEGZUMGYAPVSZH,4866.510693505494
PBXE4RB3Y3GXWPFV,201.1743922494399
PCSE2ZFDJJGFNHC7,227.41617198899309
CRTECN2QT5HKHZ8F,4939.179572200951
MUGEACY8Q7ZYSTN8,2167.2942337876766
ACCEGG9VGRMQGHRD,6778.165926415475
PCSE76X48PVSDDVK,1713.7288182846785
PBXE6677X2D6UFZZ,5744.418949695829
WCKEGGGD2TXHHTJC,1639.908519750934
NKCE7MMGF4PPGNA6,3091.004045841284
CRTECN2QYTPHK5YQ,4997.727322348185
OIDEJFCWMMR6JQBE,5645.910983495701
WATE5HFY4MJX6CHD,5299.251865190647
DREE4FC4TAR8M5GN,4568.286342687359
HACEGPF9DZVUZBFY,7677.976275003329
PBXE4Q7YF5KUYJYW,10782.847275026255
SHIED9YEH65NSA8N,9650.10745270407
WATDHMQJ68MVBRFV,12746.412881293156
HMBEGWTFEV4TF2RH,3444.2144211260966
SHIE2FH7YTVDHFGT,3277.5566665131178
CRTECN2QYRY2KWZF,4373.049690697137
TSHEDJXPN4HNT2UP,6034.60684478364
SHOECZH5WGBZHZES,2967.2480105928207
NKCEDCT9MSAYG6H5,5307.360478036158
SOCEGGVYBTZPKXVP,4377.648979118059
PBXECARAQBCDSAZW,3808.5460750763837
CAGDU85YDHP9ZJH7,2605.524868083525
TCVEHSMFEGNCAGYN,5020.031970410463
RNGEDAPFZ2GKRUER,1319.7403202890437
CAGDY9Q7HSNDHGFC,3586.8269319811566
NKCECKHYZVHBQU9F,655.7306470502101
NKCDQSVCRH8W73GF,6459.826390158671
WATD9H76RKGUUZHY,13275.857831818554
NKCE5HYVDQVATMKF,2222.1832803656002
RNGE9GWMKVHGEYZG,4316.384214276197
SHOEAGUMMWFABHUT,3565.294734690166
SWDEGZMPYQGNEBHG,5164.620026577044
TOPEFDXSHZPHCUAU,8768.650251257779
CAGDU85Y85GDJGUD,1672.2699544228863
CAGE4BQXK3FSTRRS,3701.115897773243
CAGDZVGTV3SMMMBY,5195.994292642117
BEOEGXRVQPCKJHYC,3743.647861393615
NKCE9YFBBYBM88DR,3420.1487793949277
DREECZGZVWGQM23M,4235.627711616613
PBXECYF3YHWYG4UN,1938.509805539853
WATEBG8FGBPUPKCV,4625.575120780408
SHIEEJG9RRDUH9XG,3467.212216028807
CRTECN2QXAPEWXSF,2680.8614742123436
BRAEE6YMSYPNCUX3,1755.324043882486
WATE9MVXJXHZHEJU,3409.725922110696
RNGDREYRQQGZAPQM,5561.145135774015
CTPEGGFSNDQFAAVE,3636.9428666493964
NKCEF2RFAPHSHZZZ,4199.4860220761575
TOPDYAZZG5NU7ZBZ,6883.223314968401
PBXE7QPWMSS5XGPZ,2347.1211845540397
PCSECV3FHFAQ9T36,11188.967128674947
CRNEJB4NBT9BTM84,5127.8411843443555
TSHEHU5RFJCTJKBV,6737.316097167043
DREECZJC3XBKGDZT,5419.862081806923
SUDEGGATGYXA9YBC,11189.819924627143
BRAE8WYHTVZMFFHS,5322.121644899838
SFFEGZBXTYFSYJQA,4265.113513320122
ACCEABVYXNHCT8UE,5383.524756003704
BWLE6SJE9PXGV6DD,1761.6050189503944
NKCDYQ3RHYREHHYV,3990.223350027434
NKCECDCRWDMZEH2Z,3439.2614049468616
SRTEH2F6HUZMQ6SJ,6944.012904971195
BRAE6KWFGZFXKPPB,3389.102017206186
HACEJQY5FQRZZUGM,7998.7563684594015
CAGEYUXVF2FNARKD,3488.1021756913624
NKCE7M3QTHTCGVVF,4271.166849330393
TOPE8PBFNH9YNHFK,4565.226884069294
BRAEDQFRZS9QFYTQ,1878.0787360061474
HMBEJCMMQR2JHFVP,2370.0625501721197
ACCDRFVG52PHVRSK,7195.8958489528395
NKCE7MBR4QRBASDQ,3363.675990481537
NKCDWBPZNZU5K2QZ,3690.4243174807784
BRAE8HMQATXFHFGZ,3519.9942743473775
MUGEAGGKEGCPWWPN,3487.4588123643393
BKPEGXYWWJPETZZA,5293.71348270193
SGLEGBV6ZNUJNJS9,5551.638382319948
CAGEYUXVAKNKDUUV,6341.795060958097
NKCEDH9ANZGDAUWG,3324.4884538530982
NKCE5EHJHS38BUWB,3612.026582708297
PBXE9YWGRFUQXHQH,11989.88025727517
SHIE3QDHP5RDGMZY,2867.710214677568
RNGE9HDVMPVBYPGJ,3450.5085153232667
SCHE4YSTCUUSJWCK,2335.7389589160903
SNDEGGTV9XERMGHH,6930.340852555703
PBXE92XFUMB7QWY6,8044.150514721322
CRTECN2QYK2R2PUS,4312.154103670076
TOPEEEPVYHHF9HGW,3543.019213656388
MUGE8F5RDEYMH4YH,4008.2115671206143
NKCE52CSJ2GUY64G,2074.610769129371
SHOE2K68QHZ3DWZF,3936.254962463299
DREE9YJHZZHWHAU7,4131.024502343169
NKCEACYSHS4MGKGY,12083.623890864208
CAGECT64KH6CZVMR,13142.844229288788
WATD9H76RG5FQT5Y,13021.011969979456
NKCE5UY97ACC9QAZ,559.8089592495951
LJGEG6UPBW8GKPRD,4324.958562594824
PBXEBFGFRM5797BZ,4751.656295110838
RNGEAY8GRWYMYSAK,5153.077119365773
SHOEF9G8WTWGAAFB,3672.978911773822
PBXE5ZJZSAC73ZED,8380.248506521599
NKCEYYX9HJWJXAA8,3861.9909541496945
CAGDTFSHTF6TRBFZ,4678.962814585375
PBXE6E6YDZDNVKQH,1151.7889613636457
TROEGNQDQNGN99PJ,4437.36488193156
CRTECN2QXC68CTUM,6241.945652743103
CRTECN2QZNXTGGXG,5377.225897945373
VANE4VND2XHZRCNT,1822.5932652452782
NKCE8SESMHF2VSRM,3945.6903808807733
SHOEBYY4ZDWGQGEW,7538.328442908141
NKCEB7935AJSADGR,4052.609581622346
SHIEBAXYS3FUTX8Z,6215.759742544532
NKCE2YCPKAPWDH8C,3041.9621306332215
FABE92NVHZHSFHGT,3550.6343747666806
SHIE93YGTRAV6XTW,5599.380836088021
CSOEGTPR39XZHZJY,5209.142853634979
WATE5HFYHPFHRCHY,4580.4725320100915
BRAEBHCHY6VVRNRQ,2273.3472500865287
NKCE5QPMUZRQFDAZ,2199.1502965614495
NKCE9ABEE5HDWZSM,5809.44660110553
SHOEJCZ28JFRY9RR,5527.7406667837995
PSLEAVTQQXEXZYYZ,4909.487012538861
SHOE66V8UMNGZKYM,1717.2918549541907
SHIE5HBGWKWJWFRA,3976.662398489858
TOPE4HXDZHPR9K2C,1972.4584792202531
BRAEBCTWGWYRWXHC,5392.612169695101
TOPE6ZCJBVZY3HBH,4949.017206352371
CRNEG7BKMFFYHQ8Z,4864.927423636685
SHOE7DJBEPYGQPHF,3949.9498542609313
ACCEHY86UG6B63AZ,4848.824598905632
BLBEJR23J2CTPFAU,5800.8455529763505
ACCEEV5V5VD5DR9C,1213.3693026145984
UMBEJZFHE285UEV2,5891.1299791828105
SHOEBN3FFYG75P3D,3122.003915036447
NKCEFGFURYNWH2DR,4173.443286419238
ETHEJG7NW4M4AFCZ,6569.343186987601
SWSE9UH4KXCHZHRJ,3513.2089189125227
CRTECN2QZ7XUGBR6,4309.102367207574
BRAEDNX2NHZX5PKN,9334.3327458313
BRAE73KFJGNSP2NP,2244.675444917526
MAHEDFPZVKF79JVQ,4023.9836510488863
NKCECRQY6MGHBPQ3,8452.699605433081
CRTECN2QYYWUXHRP,3440.650362871607
CPCEKY4TKBYFE7PH,5612.033062376128
TOPEA8HNSZB8VGUR,2869.5120586568014
TOPECJZ4ZDXQZB4A,5238.894239512887
SHIE92XGJHG4HH5E,6051.54983210983
CRTECN2QVSZXUG7X,5010.124510862425
BRAEBBYRUSRHZD34,7263.001777079239
IFPEE76BG92E5SVS,5929.327902168207
CAGEBZ7UGCZZHVTE,2439.929512468042
CAGE3GFTPMNXPZAG,818.0715115327407
SWTEDX3KRCTNHUGY,5750.722140880721
BBAEFKXVXVM8SYZW,7003.464163470483
PENEGZ6RHFWHX7JX,1993.5211292372894
ETHEGFZFQT7ZCH3U,3569.239955162095
TOPEE2FFAXQGSUZH,5365.781489254145
CRTECN2QWAGCHYGC,4043.370776107662
SNDEJGWQSWNHXXA3,10906.56067414947
BHGEGTAVKNNCPUGG,12656.488954855708
BBAEGNUNHHZEYSPD,888.0118192949274
NKCEANMPZYMHYEA3,1098.1888597300153
RNGE88Q9FH632SHU,2729.7176353132404
SNDE7PY9TG8P7YYR,1541.9413903100817
SNDEHZQ7YZAHAZYP,4846.150508885916
CRTECN2RDAKXQHYH,3734.470450845176
SNDEAVZ4MSGYFBUD,5916.778192479249
RTRDWBPC23ZAYMSE,9759.330053600133
PCSDYQEW5ZMFBVFQ,10562.854727529775
DREECZJBH8KGCZHT,8150.7504300455985
CAGED654SQMMADH7,2273.882479880939
MFLEYGFH8PFBVRDG,5193.962284940082
SHIEBWNUURZ8BWDZ,4220.779256093374
BRAECTFYXKNAVFAN,5683.67570460944
BRAECBVGHCB2FN49,4857.076108404927
SHOEHX7CGSEMUENU,2635.4601676710545
CRTEB774NHSDW3DV,2670.9287067473906
VLBEGZ7SZFZBUGBZ,5880.304818236267
BRAEGJFXGYFPGHYG,4807.53983735934
ACCEGKG4S4B7QGGT,2155.0396105378004
BBAECKHYXGE3VJXB,2284.4130480323192
BBAEDVYSEN75YZZ7,6477.881636563565
RTRDYZCGGJFBU6XM,3550.8722459691116
CAGEBTJBB5X8GCF8,1254.8143791215457
HLUEJQ3UVGNXSPZG,7537.8991277116365
NKCE8RB5WSWKJPFR,3828.1200436222357
BRAEDFYYKNGBGPF3,6533.508432756001
SHIE2CAJP6XBWPU2,3957.052625682632
SHOE2GUJW6XNFG3W,388.3828246447572
TWCEJFXHGDSG5XZV,6538.427136717643
NKCE9Z2JYUYZ2JZ3,9421.667802378484
WATE54YZWYXR6Z7J,12034.24659147242
SWTEEYFFFRWGKZR5,5528.999183637535
NKCE6NHRGQJHWFDK,4987.37383252952
NKCEYM3B6ZP3YSQQ,3863.464934533296
PAEE8AHWJWMDAXZU,7235.9486195807785
RTRDZK8XCUEKZDFZ,305.07063886213507
TOPEHZMHJHEMRDHY,3239.077707231879
NKCE9AZMPE3PJPEW,261.34854260971656
BRAEAR7WUYD3CZAT,2846.7281291217105
BRAEG7AYZAQBS3EH,6058.87531694679
BRAEDQEEYYH4WRQK,4701.84316527634
BRAE4F8NCQJFTGEZ,5410.255110544886
MUGEACY87HUCUYCD,3875.5199816165273
BOTEDSEN9ZSFUUAQ,626.3281356571865
WATE3GEYE8JQT7WM,5869.00565611899
TOPEB96CYHMPMDKH,2931.5683442087598
NKCE5QGT7GFDSUZK,2107.4090875468364
VESEGZRVWZEYTVMG,7053.744213528053
SCHE4YSTHJSYEJHJ,3198.120847330734
KLSEGT5ZUGR9FQXE,6389.649627102567
NKCE79CGHYMSS7GH,3484.6059650337515
JEAE8CZGJ8PGGHRQ,1243.725926643484
SHOEC8QGWFF2VXAN,3098.978803976147
SHIE6G75RNDQSGUQ,2380.4310551341123
SHODZ5YHTEHZTR3V,4287.563465760486
ACCEKFVVZJMTYWPK,4008.3232803067594
DRPEHGFFGQTXK3E3,3253.4141663537457
CRGE4XJBHZGHJYGU,6840.101147161155
NKCE9Q93F3HJYGZT,1633.1772137151634
SNDEGJFV5J8CTGJV,8140.663371098763
SUDEHYGUMT6UGYAR,3625.120117636157
RNGE7M92HQECSUYG,6424.841197002815
TOPE7ZHYDE2MKNHF,4250.278679379919
NKCEBHGBEABMWDKA,5425.505608807417
PACE7ZNHBP4FASAQ,2868.570929160817
NKCE7A3XXTTBHHC6,4115.701465293729
WCKE2TFYTHBHTP5B,5154.774763669936
BRAEDTPDZSCRZCYG,5312.261359180985
SHOEBKEYSKS87GKG,3786.5428493757745
CAGDUGFYGG2KWWK7,9576.67135946362
SHODZDAE6FKCC8AH,332.69766421406314
SGLEGBV5STVHGKTD,5581.62679636335
RTREBVK9HX8XJH2T,1956.95336234773
PCSEAKVBGC7CJQZT,10073.275728411692
MATEB88T7MVJGSG5,5607.0148855447205
WATDJYPXKHPPNGQK,7314.042205037515
BRAE8QNFFGWGG5MY,2382.3507554703183
NKCDWBPZZSYWKHE9,2327.7978149104642
USGEJPQHT8YPZ7D8,3520.147646440581
NKCEFKBYHXQ8VVF8,1173.2544431904018
SHOE4JCEZDRSHC4S,3430.2709587668073
ACCE9E2RT56M3GSU,4582.111476373451
CRTECN2QXQGJ7JZD,3922.615513548594
TOPEBS26V3JRYSF3,595.9636525748125
NKCECZNMRRVZ9YWF,2200.2212317843337
CAGE75QCGVXYV78T,2980.97413211698
WATDG9F74GYWEH4U,6711.692853511192
BRAE3WVQPYSZ54FF,6364.120354656717
SWSEBHCP9JC4GQKT,4769.137715748575
MUGEBJ7XAFVH25VD,2700.6645725161184
LJGEATZRDCFAJGYZ,5717.430606872494
BRAEBXRB8GFZ6HM6,4552.9387738408295
RNGEDAPFZWSSMHYW,2880.5229128608735
DREEHFABXP5AUZA8,5286.4320105074285
RTRDFFYGJ4GNRSHQ,9237.12306924635
CBREFYM9TSSUHJSQ,2882.344863685862
PBXE6EF4PSJX9WXH,3877.8854717773415
CRTEHSS9UZJZYMZD,1388.4896199245331
DRPEHYHG9YYHD2HH,4605.530612512503
CAGE9AGR4VWWTDY4,7232.714673386899
AVCEJCJQWBYMNPGU,2369.5904691782553
BRAE7T3WADAJU4ZS,2284.8799620289656
TPYEGGUFSKXJFYY5,6878.84167746424
SUDEHYGU4GE9UCXJ,5280.012861023825
FABEB2TXH4MGQC2H,5035.0099433269515
NKCE9G2BZAGKXPGY,4649.907405941156
TOPE8H5DJWGAY2CD,9027.021563433664
BBAEGGF3HF3ZPBVG,2197.089523061528
ACCEC87TREZYJJPE,6538.596105082239
DRPEHYHMEZHDYRK5,4018.049086479633
NKCE5VAAPVP5DGMZ,577.275192239817
NKCEBZN92EJ7PDFH,3729.8871800794673
ACCDXFPYT58AGGAF,6935.333560898154
MUGEGZUHX744RFEN,5863.661759829175
RNGE8Z3KSHGCMSCP,3179.886558117388
SHIEYZ3F3QWMYNEC,3526.567241922576
SHOEJCZ2JNGJSPEJ,7623.382369184264
CRTEB774RSGGQZ9U,3704.1139135985636
BRAE8AJZW5QBNWAZ,2725.117087029472
CRTECN2QZ8CWZEFZ,5586.763950544136
SHIE9FMZAH4U4H6Z,1097.1941904405421
CAGE68FFYRMDRF3X,8550.490236438312
NKCE3GNVPGUYY8AZ,3608.7778176914
PCSE4ZQ8TRUZDMEU,1925.6121907659756
PACEC89YGNYZCMC4,1505.4413419265975
NKCE9YX24KHRDNHG,3166.645887411312
FABE88MGUBPCQWR8,2821.9757233658333
ACCEH74HAGTY6W8P,1426.4392082866034
NKCECGVARVRMARSS,6309.921821721079
CRTECN2QZXFVEPGG,4442.735040764024
NKCEC8AZQUFGUXGH,2389.3949700863886
SHOED6C5ZGCBKTP2,2905.533680357262
RTRD7HN3BBE7G9YT,3774.8680712861947
ACCEA8JPDNTF7NZN,6017.941605935898
NKCEBHGBAFBCXXYC,1683.0532098179438
PCSEC86VGEWVKHWZ,12893.68251113408
SHOE3URGYEVZ55GD,3103.3982358420385
NKCE9PFFQHU7GTU7,8650.352697796974
CRTECN2RCH9CG4SA,5924.449083501384
TSHEHU5RWUGEAJFE,5538.46406293359
PBXE92G5YEA7JAHZ,5194.566002328905
ACCE8XUCYRB9ATHZ,4429.294083402085
CRTECN2QWEDYMDNQ,1441.7808361387592
PTPEYCF7GZU2T54E,2667.2644496707508
SHOEC9FZ3BAF7ASF,4278.129627082334
CAGE7DSFQGVEGHC8,6044.022930423085
SHODUMFYWTPDYNX6,5209.885693875888
ACCE6P3BBZD72UJ6,1324.8107308412775
NKCEFG3CHGEHMRTD,3421.8592960794504
RNGEDAKBYYVCFWZP,7254.114340300848
TROEGZ65YHBQKG9T,5545.525881304367
BRAEDSKCXVNYXGA6,5635.825483046331
NKCE9ZVGMHZVTF2D,4761.010383454106
WATDUKHHH4SQXDAK,5232.696032764252
CAGE745BJ67RZCRR,2591.528514252039
PCSEAKVBNSFWGBGE,3365.796062619551
TSHEHV9TPRUBUENE,4645.303994764496
SHOEY8RMVZV3UY3A,4035.107433241987
TOPEGWUTW6GWYSBE,2544.374704066955
ACCDQDYBYVQZNHCH,8383.807041260545
MUGEBFGF6MDQGHBG,4247.57851641227
CAGE6HHHUHFQSAPW,994.4329473814719
RNGE7GVYAP66GRDD,4239.132912555641
PBXE5SUCYEBBSFXJ,9788.776566383418
BRAEBBMQZBZHCFAJ,4509.4833379527645
BRAEAC839PBQV9KF,1808.0315802266346
BRAEAW9HT2EUZD3X,2572.017559390696
SHIE2QTSMSXF9QAH,3844.7155794059136
RTRD6FYYWFHEYJYE,5344.150143879009
CAGEFPY9ZSFFNVAW,9290.233587088609
ACCEGKTSGJEEVTZ4,1782.9518712330844
AIREDJCGZN2HKZHJ,3471.165132233376
BRAEA5MZ8VZHNGGH,7244.704161791085
CRTECN2QX53WHTKZ,2960.669453103049
JWSEBCY4HDWGJZBT,4384.999761995166
BRAEB2ZTVYY3UKWA,2107.063014449301
WATDZMBRPYAYTP4G,6915.974983366443
TOPE7WAUFEYYDXKG,9729.518214226682
TSHE4DTF53HPYMU4,4238.154239487121
BLAEE3YXZGWWT8UD,6248.682152153839
RNGE7M925YCWZZRR,6669.841683903027
BKPEGXWHXG4GZWET,1881.301207776896
RTRE8GJUFNETVUMZ,5370.655463377496
SWTECXPHFVTHWJF7,10584.152102925087
SHIECKYBNNY2BNZD,4430.718753775365
WATE7GP3JZMFEGZG,10437.717518823025
CAGE68FFHZRTSZS5,4225.1318555285325
ACCEGYP2TMX2NUPH,5707.603773792284
NKCE9YFBBNJ82UVB,4316.955631540549
HMBDRUCNJSJQRRGC,6627.2368440301825
CAGE3GFTQ3UHZ4TC,1083.4982612334022
NKCDTAXF2EYZ7MP8,3359.693704526188
LJGEYSUNTPQZG4ZG,1541.183081002386
TOPEGF4KEGGVMSXX,5412.067666353825
TSHECQKNFFER2ERM,3785.6695228883405
PBXE9YWGTS7NGYKT,2627.5430094157305
WATDZ5HGXEYDHBWD,10882.432288893353
PRCDVFAFM2FPJBMZ,2146.000839283537
PTPE2F33QGYXMHGW,4132.7954304677005
KRTEJCZ4M7FD3NJS,2970.077979621636
NKCEAPCYFBP4UJ3V,3274.8652355401746
CAGEBTJBRFGAUQQB,5309.886045852666
MUGEAGGKZFYBUMP9,2666.844525935899
ACCEAZCVGGGWZGKU,1155.4530762877994
CRTECN2QVV7UJQNH,5031.439886037734
NKCDXEGWS7VWXSEJ,3078.0607036516067
NKCDY44FMPNQHFFN,4320.11841072503
NKCE8JXS2AAKUGGD,3911.324192574222
RNGE88FRWWZECGGM,6826.725039869772
BRAE7GU9K3E2PWGC,1861.4558144408547
VASEHU9W3N9RDPGZ,7282.210625712142
PCSEC86VSX45XVZS,11532.014220941648
NKCE49ATF8BFHDVP,5269.1229237080115
KTAEHETVCXXZRXGK,9820.910339122936
KTAEHE9HAED4VUQB,5623.058177466995
PACE472CMNPGQY2W,2806.691992724438
NKCEAPCYFTHYVARD,493.8315204240396
SHODPH4GZWVXE5RB,2118.664859523847
BRAEB3KBY393GUHA,9682.43068632124
BRAEB2S8RZZRXMT3,2650.198817179519
PCSEAH5WWRYGEVGZ,6400.437927479125
NKCEAVZ3C9CRDB6Z,1796.124488989563
RTRDZTF9URF2UFPF,8846.537055403762
CAGE6HYJDNZJVADS,4697.781552747073
SWSEBHCPZGHMBKJY,3983.04070190242
ACCDQGVSDZ92ZWGW,3243.3715480707333
NKCE4CSZUZWHUTFS,1177.007655473302
ACCEGKFHRFGN6XZB,1272.7259744230614
BRAECGQ4GW73HJFV,1693.3641572716194
CRTECN2QXZ9ETCGB,3900.957619380245
MUGE6A5HZUJ924WH,2661.884527822508
BRAEE6YMK83RB9MZ,1417.97255458757
TMLED6G5MJQGNZHS,4642.383987206455
NKCEFGFUZURHNH6R,3175.0786261225426
NKCE7ZPRQX9SBZXN,2889.44437221547
VANE3KUFUXF2CVHU,5251.068148043245
NKCED6EYN4ZPK9AA,7781.0716908231025
RNGEDF5HDGKZGA3T,3533.914144085698
ACCEAZCVVFPBJAGB,2976.2508047026163
PBXEDCSE8CHTATYY,4641.567547649854
TOPEFYB6HRPPCD8R,6686.973578797443
RTRDTSBQW94HJ8VT,2631.8989419074824
NKCEYGTGJ65HSJ9Y,2647.625320634656
NKCEFFFPGEJSTBJP,1065.6776258722944
NKCDYASFYGXZESTM,3699.264844213056
NKCE6SR4H3EHXWNA,3988.9605603223245
AUDCY8T7KPEG3ZZF,5899.536884752025
NKCDWBPZCHZEYT7S,3811.152649483211
NKCDYARBFFBQYKFH,3953.6907521181042
TOPEBZYTWUYMJXSG,5305.293199951309
DRPEG3ZH7GJFFZDM,6245.691964506892
SNDE6KNAQN3GFRQG,7177.880884380153
WFCEHYZMGJQWVVZU,5032.452282320696
ACCEGZ6BRBTGQWZY,4421.139330663851
CRTECN2QXH4N9WZS,3009.206353194114
PTPDZYCEDURXTYRF,2309.7470066178503
ARPEEMC95HMYAJNH,5395.715486315225
SFFEGKYYDWTZTEQC,4580.191477754808
PCSEC86VCFQYV6QG,6396.621606794749
BCHEHYMBZQ8ABUUY,2244.0228670972547
RNGE87FCQJ9GRKWZ,4970.640236712855
NKCE5ZHWX6Z8PBFH,2339.896178528454
BRFEJYHNGYSX9T9D,3420.5397184381213
TOPE7ZHYQFFHPCBX,4830.690431987853
CAGED6YFBH8NZQM8,93.78812058274309
STREDF58JH3GQZF9,3228.564161556661
BRAEA5MZDQKHUQCT,3472.689769798725
MUGEBFGF6ZUHKH4C,1432.8070439235257
CRTECYY4GFDJFKBD,4862.3872986853285
WATDZRZGZAM7HDGV,5788.698484406573
CRTEHSSCVTZ3DB72,2290.6467323743464
NKCDXZGUZKNYVXG9,11137.76777875247
TOPEBN6MZNGGZEMY,9653.917905164235
MUGEACY8VQRMM4FX,2611.9273910427137
NKCE5UY9HQTQ8TBG,7236.893681851557
SCHE4ZYTVE8DY5PP,3556.342515463811
RNGE9GWPJH9MMNWX,5654.247924868437
CAGE8FG3CYVFG2GM,2923.06453693341
SHIEHXZMQPC4GT6F,1561.065131204528
ACBEHDU9Z9DGZP9Z,5327.518903067313
BRAE6KWFPZWJ2FHH,2306.022985314159
TSHE8CAWEGE3CUPM,3661.0408884647254
SHIE9J6PFGP9DZAH,4240.41313309832
CAGEYFZWNCKDDXXQ,3511.3894337115767
JCKEEABZDWF9VU7N,7098.548945762838
SOPEJ7SCRS3SKFGP,4279.412242741844
WATE9MVXHMTCFZSP,377.12814734875656
CRTECN2QXMXFUYRD,2040.4180135692463
RNGE96Y49HCWGUGH,1704.297118517593
BRAE9RDQYNWZBYJF,2349.9450438176955
RTRECFHX3TDFD9SP,7869.272676424501
BRAE59YTMB36ZVFG,7889.8321533191065
ACCEGZ6B9MYUTYST,6287.350072615704
SHIEF8DUHZJP8MVC,834.0994051486066
LJGEG52SCZ5WZBKZ,4807.919515655388
SHTECN9HDECRYPF8,6820.816590945854
CSKEH3JPF4EJVBSF,6930.765782384074
BRAEBBYRYT9WDJRQ,1674.6598480939965
SFFEGGJYFJWAV4HV,3815.1742943070085
CBKEHGUY3GEHDSFY,5423.772687514231
NKCE73V3DADAVHDU,4088.4831456315806
TOPEGF6QDCGCHHXY,1807.8524748745047
RNGE3YSWFWYYHNCA,5077.488822215326
NKCE8HSQJQBPRSGY,6211.6081837090915
CAGDU9C3QVCBMQKQ,3711.5016543564343
BRAEDQDFMNC6MQZW,3101.6050185530753
SHOECB92BGNGSZGZ,212.756618200979
DREEAVBXKQUUVJUT,4013.20682518165
WCKE2TFYZGPGDGGV,4428.665873138584
CAGE9AGRUGPHV5FM,6727.526097830125
BRAEBB6TT8GKVG8A,2492.3023995150975
CRTECN2QUCSMF4SX,3017.626827314532
BCHEHYUKDZZPZBH2,2410.6821676603895
BRAE8JUHJB794RZY,7220.198619313181
BRAE4DJMZCWYGDJU,5063.945010816886
GLSEJGVBRQMYV7NE,6708.459918839238
NKCE9Q93HRESPRBU,5827.262179568645
NKCECATQF8ZXGXJS,413.98447590656747
ETHEJG7NHGRFGHHK,10898.297027725268
NKCEASCZBAEB2Y63,3076.8989481782264
ACCDSY8ERUYRYSUA,3783.6969944146695
BRAEDH76V3J4FBWQ,6470.016143593129
HACEGPF9FJFJQU2R,672.4367220631123
ACCEGBTPV5PPBHVD,5757.412781874062
PCSEAH5WCDGS8YCZ,2937.9144515228295
RTRDRUZCPNJ3MTAT,591.4840107708508
PBXE68H4WBX5AFCH,3502.091933815025
RNGEHFDYHVSR3SMH,3345.909545474837
